   0.000000000000000       342.717588320078676
  10.000000000000000       342.714421956556180
  20.000000000000000       342.697093759347467
  30.000000000000000       342.651088830756180
  40.000000000000000       342.567819813533958
  50.000000000000000       342.451567170249348
  60.000000000000000       342.310567604649975
  70.000000000000000       342.151360325309611
  80.000000000000000       341.978061207853671
  90.000000000000000       341.793189733226825
 100.000000000000000       341.598337734617417
 110.000000000000000       341.394589900500989
 120.000000000000000       341.182786358490659
 130.000000000000000       340.963591420892328
 140.000000000000000       340.737599280573988
 150.000000000000000       340.505352806214887
 160.000000000000000       340.267359133974310
 170.000000000000000       340.024104679157858
 180.000000000000000       339.776058881778795
 190.000000000000000       339.523666305851577
 200.000000000000000       339.267342000479744
 210.000000000000000       339.007474640786540
 220.000000000000000       338.744435469225039
 230.000000000000000       338.478558576696742
 240.000000000000000       338.210167523836049
 250.000000000000000       337.939531706214154
 260.000000000000000       337.666929788860955
 270.000000000000000       337.392600766739633
 280.000000000000000       337.116759353874954
 290.000000000000000       336.839594303642912
 300.000000000000000       336.561303829188432
 310.000000000000000       336.282036426112370
 320.000000000000000       336.001941346136562
 330.000000000000000       335.721147546927341
 340.000000000000000       335.439793651863283
 350.000000000000000       335.157960192981363
 360.000000000000000       334.875754385837809
 370.000000000000000       334.593274439591994
 380.000000000000000       334.310585746963625
 390.000000000000000       334.027760977763592
 400.000000000000000       333.744871616692478
 410.000000000000000       333.461976634791881
 420.000000000000000       333.179121204651608
 430.000000000000000       332.896348782403152
 440.000000000000000       332.613711679404730
 450.000000000000000       332.331244590897256
 460.000000000000000       332.048979580535104
 470.000000000000000       331.766953732764023
 480.000000000000000       331.485188357008553
 490.000000000000000       331.203715648850221
 500.000000000000000       330.922548742279844
 510.000000000000000       330.641723650226311
 520.000000000000000       330.361245429075836
 530.000000000000000       330.081137050723441
 540.000000000000000       329.801414611464565
 550.000000000000000       329.522093956751291
 560.000000000000000       329.243171472491213
 570.000000000000000       328.964667431152179
 580.000000000000000       328.686597656775348
 590.000000000000000       328.408961405828336
 600.000000000000000       328.131798764967755
 610.000000000000000       327.855078418054291
 620.000000000000000       327.578812648802000
 630.000000000000000       327.303040335247431
 640.000000000000000       327.027700539531907
 650.000000000000000       326.752872390405230
 660.000000000000000       326.478485961842694
 670.000000000000000       326.204623233240682
 680.000000000000000       325.931255414978182
 690.000000000000000       325.658335183533211
 700.000000000000000       325.385952600818996
 710.000000000000000       325.114002952455735
 720.000000000000000       324.842569336210374
 730.000000000000000       324.571634533509439
 740.000000000000000       324.301220501691660
 750.000000000000000       324.031263808822189
 760.000000000000000       323.761858808774434
 770.000000000000000       323.492925667213569
 780.000000000000000       323.224446792092863
 790.000000000000000       322.956578141802879
 800.000000000000000       322.689176317364115
 810.000000000000000       322.422279964942504
 820.000000000000000       322.155793541353432
 830.000000000000000       321.889844583084027
 840.000000000000000       321.624462343278537
 850.000000000000000       321.359432607906967
 860.000000000000000       321.095068320665064
 870.000000000000000       320.831085037554658
 880.000000000000000       320.567626088144380
 890.000000000000000       320.304631021976604
 900.000000000000000       320.042114174886422
 910.000000000000000       319.780159538571638
 920.000000000000000       319.518669755466362
 930.000000000000000       319.257656503097564
 940.000000000000000       318.997145033096103
 950.000000000000000       318.737250143530957
 960.000000000000000       318.477667055605707
 970.000000000000000       318.218537612509010
 980.000000000000000       317.959921757789573
 990.000000000000000       317.701791353760484
